auc,tpr1,rfpr1,tpr5,rfpr5,tpr10,rfpr10,hits,variant
0.9921,0.882825,0.0,0.9148125,0.0,0.922675,0.0,8,mean_MEWMA+MCUSUM+Mahalanobis+OCSVM
0.9673875000000001,0.8455125,0.007975000000000001,0.947725,0.1165375,0.955625,0.24007499999999998,8,median_MEWMA+MCUSUM+Mahalanobis+OCSVM
0.9903125,0.946425,0.0252,0.9668375,0.052775,0.977425,0.12082499999999999,8,or3_MEWMA+MCUSUM+Mahalanobis+OCSVM
0.97895,0.8478,0.0,0.922075,0.010575000000000001,0.9434374999999999,0.0921625,8,rank_MEWMA+MCUSUM+Mahalanobis+OCSVM
0.9715374999999999,0.811825,0.006962500000000001,0.9041875,0.083925,0.9425875,0.1615625,8,max_MEWMA+CUSUM+KnnDist+Mahalanobis
0.9624999999999999,0.8109875,0.0052375,0.9053125,0.1339125,0.936825,0.2709625,8,mean_MEWMA+CUSUM+KnnDist+Mahalanobis
0.9586125,0.8230124999999999,0.0060875,0.905825,0.16660000000000003,0.9321875,0.2856875,8,median_MEWMA+CUSUM+KnnDist+Mahalanobis
0.9715374999999999,0.8647,0.0409125,0.9041875,0.083925,0.9425875,0.1615625,8,or3_MEWMA+CUSUM+KnnDist+Mahalanobis
0.9603625,0.7698,0.00725,0.8985875,0.09651249999999999,0.9318124999999999,0.22110000000000002,8,rank_MEWMA+CUSUM+KnnDist+Mahalanobis
0.9717,0.8152625,0.006525,0.9275625000000001,0.1237125,0.9650375,0.2897125,8,max_MEWMA+CUSUM+KnnDist+OCSVM
0.9420999999999999,0.8297125,0.009412499999999999,0.8993375,0.1689125,0.9232,0.3195875,8,mean_MEWMA+CUSUM+KnnDist+OCSVM
0.947975,0.8413875,0.0183375,0.8948499999999999,0.17258749999999998,0.91865,0.311875,8,median_MEWMA+CUSUM+KnnDist+OCSVM
0.9717,0.8676125,0.0435875,0.9275625000000001,0.1237125,0.9650375,0.2897125,8,or3_MEWMA+CUSUM+KnnDist+OCSVM
0.9498249999999999,0.7759375,0.013025000000000002,0.914175,0.2073375,0.942,0.399375,8,rank_MEWMA+CUSUM+KnnDist+OCSVM
0.9741125,0.8117125,0.003725,0.8989625000000001,0.057624999999999996,0.9396625000000001,0.1359375,8,max_MEWMA+CUSUM+Mahalanobis+OCSVM
0.9346375,0.814675,0.004549999999999999,0.88595,0.1112125,0.9081000000000001,0.25015,8,mean_MEWMA+CUSUM+Mahalanobis+OCSVM
0.9378124999999999,0.8256625,0.005925,0.881975,0.12406249999999999,0.9018125,0.25058749999999996,8,median_MEWMA+CUSUM+Mahalanobis+OCSVM
0.9741125,0.8599125,0.0252,0.8989625000000001,0.057624999999999996,0.9396625000000001,0.1359375,8,or3_MEWMA+CUSUM+Mahalanobis+OCSVM
0.9464875,0.7672125,0.008675,0.89215,0.1035,0.9196875,0.23298750000000001,8,rank_MEWMA+CUSUM+Mahalanobis+OCSVM
0.9695625,0.824775,0.0221125,0.904425,0.0928375,0.943575,0.17102499999999998,8,max_MEWMA+KnnDist+Mahalanobis+OCSVM
0.9391,0.8228624999999999,0.019000000000000003,0.892525,0.1587,0.9184749999999999,0.29956249999999995,8,mean_MEWMA+KnnDist+Mahalanobis+OCSVM
0.952325,0.82335,0.015287500000000002,0.8975125,0.1686125,0.9255125,0.28843749999999996,8,median_MEWMA+KnnDist+Mahalanobis+OCSVM
0.9695625,0.85985,0.0436125,0.904425,0.0928375,0.943575,0.17102499999999998,8,or3_MEWMA+KnnDist+Mahalanobis+OCSVM
0.9519375,0.8165375,0.0106375,0.897625,0.13196249999999998,0.9259125,0.273775,8,rank_MEWMA+KnnDist+Mahalanobis+OCSVM
0.9849874999999999,0.9225625,0.004200000000000001,0.95495,0.07546249999999999,0.960975,0.1131875,8,max_MCUSUM+CUSUM+KnnDist+Mahalanobis
0.9924875,0.8857625,0.0,0.91615,0.0,0.9241124999999999,0.0,8,mean_MCUSUM+CUSUM+KnnDist+Mahalanobis
0.98995,0.8343499999999999,0.0012374999999999999,0.96455,0.15675,0.9769625,0.3069,8,median_MCUSUM+CUSUM+KnnDist+Mahalanobis
0.9849874999999999,0.94755,0.0399,0.95495,0.07546249999999999,0.960975,0.1131875,8,or3_MCUSUM+CUSUM+KnnDist+Mahalanobis
0.9874625,0.7744500000000001,0.0,0.9100250000000001,0.0020625,0.934475,0.0198,8,rank_MCUSUM+CUSUM+KnnDist+Mahalanobis
0.989175,0.9223875,0.0041375,0.961925,0.14327499999999999,0.97475,0.29996249999999997,8,max_MCUSUM+CUSUM+KnnDist+OCSVM
0.9923375,0.8871875,0.0,0.9175,0.0,0.9277124999999999,0.0,8,mean_MCUSUM+CUSUM+KnnDist+OCSVM
0.9586125,0.8540375,0.0063,0.9173875,0.14745,0.942275,0.29259999999999997,8,median_MCUSUM+CUSUM+KnnDist+OCSVM
0.989175,0.9477875,0.042575,0.961925,0.14327499999999999,0.97475,0.29996249999999997,8,or3_MCUSUM+CUSUM+KnnDist+OCSVM
0.9821,0.829175,0.0,0.922625,0.005537500000000001,0.9438375,0.0772125,8,rank_MCUSUM+CUSUM+KnnDist+OCSVM
0.9848125000000001,0.91965,0.0025874999999999995,0.9481999999999999,0.0468625,0.958125,0.08610000000000001,8,max_MCUSUM+CUSUM+Mahalanobis+OCSVM
0.99205,0.8844875,0.0,0.9151125,0.0,0.9233,0.0,8,mean_MCUSUM+CUSUM+Mahalanobis+OCSVM
0.9678625000000001,0.833575,0.0019000000000000002,0.9457875,0.112975,0.9561,0.2537625,8,median_MCUSUM+CUSUM+Mahalanobis+OCSVM
0.9848125000000001,0.9391625,0.0235625,0.9481999999999999,0.0468625,0.958125,0.08610000000000001,8,or3_MCUSUM+CUSUM+Mahalanobis+OCSVM
0.9758625000000001,0.7976749999999999,0.0,0.9020874999999999,0.0024125,0.9236500000000001,0.026925,8,rank_MCUSUM+CUSUM+Mahalanobis+OCSVM
0.9848125,0.926175,0.0067375,0.9540375000000001,0.0826875,0.9607,0.1205125,8,max_MCUSUM+KnnDist+Mahalanobis+OCSVM
0.9923625,0.8852875,0.0,0.9165749999999999,0.0,0.926625,0.0,8,mean_MCUSUM+KnnDist+Mahalanobis+OCSVM
0.963325,0.8308875,0.018750000000000003,0.9239125,0.17354999999999998,0.9626000000000001,0.3061875,8,median_MCUSUM+KnnDist+Mahalanobis+OCSVM
0.9848125,0.945025,0.0426,0.9540375000000001,0.0826875,0.9607,0.1205125,8,or3_MCUSUM+KnnDist+Mahalanobis+OCSVM
0.9761375,0.8298375,0.0,0.9052250000000001,0.0040125000000000004,0.928925,0.0665,8,rank_MCUSUM+KnnDist+Mahalanobis+OCSVM
0.952225,0.8196125000000001,0.0083125,0.8784124999999999,0.0873125,0.8911250000000001,0.12433749999999999,8,max_CUSUM+KnnDist+Mahalanobis+OCSVM
0.939475,0.8260125,0.010587500000000001,0.8908750000000001,0.143175,0.915575,0.28347500000000003,8,mean_CUSUM+KnnDist+Mahalanobis+OCSVM
0.946475,0.8187375,0.0157625,0.8931375000000001,0.1713625,0.91855,0.3134,8,median_CUSUM+KnnDist+Mahalanobis+OCSVM
0.952225,0.8599749999999999,0.0426,0.8784124999999999,0.0873125,0.8911250000000001,0.12433749999999999,8,or3_CUSUM+KnnDist+Mahalanobis+OCSVM
0.942725,0.7607875,0.01,0.8690875,0.08301249999999999,0.9023375,0.18958750000000002,8,rank_CUSUM+KnnDist+Mahalanobis+OCSVM
